,x1,x2,x3,x4,x5
134761,0.0001885944255263,403,49,3,1129
233066,0.000151399569824,2808,99,58,540
36468,0.0001263413951397,2808,369,6,1129
724598,0.0001288584208214,208,22,0,728
822910,0.0002180116852482,2808,369,1,1129
822913,0.00010643664657,229,23,0,951
200322,8.627636894748862e-05,406,82,0,540
2133637,0.0006923665003934,2808,110,0,728
626310,8.939433405626411e-05,2808,462,0,951
331400,8.255236014636075e-05,403,31,1,951
2854537,9.775968674340192e-05,2808,10,0,204
2854547,0.0001022063927721,2808,10,0,204
102050,0.0001168675456193,95,21,21,540
888484,0.0002279653865019,2808,369,2,1129
36521,0.0001929097159765,2808,462,30,951
2264745,0.0006106054738816,2808,10,0,204
233136,0.0005786875347768,2808,369,1,1129
3018423,9.761192754387016e-05,2808,110,0,728
495288,0.0001011735972783,2808,369,1,1129
36537,8.255236014636075e-05,2808,372,3,855
233147,0.0002584338630173,2808,369,1,1129
921289,9.477384378352591e-05,403,49,1,1129
790224,0.000154504560371,229,27,0,1129
331473,8.255236014636075e-05,406,23,1,796
790227,0.000104107404039,406,75,14,245
921306,0.0002114826754596,208,31,22,951
855773,9.217900709931158e-05,141,36,4,796
823012,0.0001103873217328,403,43,6,855
69348,0.0001000191174548,406,75,1,245
855780,0.0001169160077076,406,10,2,951
495338,0.0002325555538132,2808,369,17,1129
724720,0.0002423486225215,2808,110,1,728
1019633,8.286788714204501e-05,2808,10,0,204
397042,0.000183915588965,406,43,3,155
3829,8.718982478952214e-05,101,17,48,155
200448,8.255236014636075e-05,677,99,1,540
233228,0.0001586387833087,677,99,13,540
298764,0.0001785830437603,2808,462,4,951
298766,0.0001242786781869,2808,364,3,796
921359,9.21716077020902e-05,2808,99,1,540
69402,8.586790244288196e-05,141,36,5,855
855836,0.0001901366866295,2808,369,16,1129
626463,0.000258768369769,2808,369,23,1129
36645,0.0001205461447122,406,59,3,855
921384,8.255236014636075e-05,162,37,1,540
2363198,0.0002077136723161,2808,10,0,204
954189,9.965215296814756e-05,2808,462,0,951
266063,0.0002207991773236,677,33,3,728
167762,0.0001120622673493,2808,369,0,1129
233300,9.732773661300656e-05,141,36,0,796
528221,0.0001379180791075,95,21,22,540
495455,0.0002111663207333,2808,462,1,951
659299,0.0003157097151943,403,49,3,1129
397156,8.533143405606121e-05,403,49,0,1129
593772,0.0001050863974531,2808,372,0,855
364399,0.0001146036814634,2808,364,28,796
135024,8.395464163525377e-05,677,99,6,540
528243,0.0002946058257256,2808,110,1,728
135032,0.0001050138684196,2808,372,20,855
823165,0.0001135178748307,2808,99,11,540
692100,0.000130522293939,81,11,5,796
561037,0.0002380678753637,2808,110,0,728
135054,8.255236014636075e-05,2808,462,3,951
855952,0.0001713870132266,2808,462,4,951
266129,0.0001950793102352,677,33,0,728
331666,0.000242430083201,38,1,0,1129
69520,8.255236014636075e-05,677,99,1,540
135059,8.255236014636075e-05,2808,372,1,855
3411865,0.0002309974993438,2808,10,0,204
888730,9.667565013838398e-05,95,7,25,245
69534,0.0003218782175661,2808,462,16,951
757665,0.0002548613756393,406,10,2,951
266151,9.699297415117e-05,403,31,0,951
266160,0.0001679501166538,95,6,47,155
495547,0.000200933539581,2808,369,0,1129
921542,0.000110921025976,2808,462,4,951
2035658,0.0001907592133443,2808,110,0,728
561105,0.0002065156000854,2808,369,14,1129
921554,8.611533353775126e-05,89,6,0,796
954322,0.0001148902690877,2808,110,0,728
790496,0.0001170055677374,406,23,0,796
790509,0.0001211585389361,2808,462,5,951
135152,0.0001564940805444,677,67,27,1129
36849,9.392881628391627e-05,403,47,0,540
921598,8.255236014636075e-05,2808,369,2,1129
102399,0.0002104043092691,406,23,5,796
593930,9.318801925587592e-05,2808,364,5,796
266255,0.0002143332180821,2808,364,18,796
1740826,0.0001601238709343,2808,110,0,728
692251,8.423329622682873e-05,2808,372,3,855
2986022,0.0002035512044631,2808,110,0,728
3477547,0.0003209381380392,2808,10,0,204
659517,0.0001694623275856,2808,372,28,855
36934,8.571742752286125e-05,406,82,1,540
200775,8.255236014636075e-05,403,13,52,155
200777,9.153399670139372e-05,162,39,3,245
790604,0.0002035792547913,101,13,4,855
495702,0.0001879965820491,677,82,0,796
200791,0.0001271441371706,403,47,50,540
626774,0.0001427922359687,2808,462,0,951
3379291,9.575796915211025e-05,2808,110,0,728
135273,0.0001514340093981,677,116,35,855
921710,0.000334438867363,2808,369,10,1129
36975,8.255236014636075e-05,2808,364,1,796
888942,0.0001085231490164,4,0,0,796
36987,0.000122937425704,406,59,3,855
69761,9.596792567277102e-05,81,18,1,855
790667,0.000126707720041,677,54,6,951
37026,0.0001759583347894,403,43,0,855
495784,0.0001257717621934,162,37,9,540
69805,0.0001072241025433,403,47,0,540
168110,0.0001009351281461,2808,369,1,1129
200882,0.0001149204373399,2808,372,12,855
725175,0.0004239245797914,2808,110,0,728
823482,8.255236014636075e-05,141,36,1,855
168126,0.0002479058636031,2808,369,0,1129
594113,9.934408020289033e-05,2808,369,0,1129
790732,0.000162259613635,2808,364,27,796
135378,0.0001078962210587,101,30,5,540
135391,0.000184115737409,406,82,8,540
954592,0.0001228326779704,2808,110,0,728
495861,0.0003046048919194,403,49,3,1129
626939,0.000182876678132,2808,369,0,1129
4358,8.880635880476466e-05,141,12,0,1129
266503,0.0001080428797623,677,116,0,855
200968,0.0001054164592959,2808,372,9,855
889097,0.0001146931198447,2808,364,7,796
299277,8.255236014636075e-05,2808,99,1,540
790797,0.0005467553104697,229,27,2,1129
954646,9.232916346698676e-05,162,39,6,245
790814,0.000150095812677,2808,462,23,951
921888,0.0001059423532578,141,4,0,728
790820,0.0001937119838888,2808,369,25,1129
266534,0.0001013058977715,2808,462,11,951
790833,0.0001982150190581,677,82,9,796
364861,8.395464163525377e-05,46,12,1,855
201022,9.01466542369432e-05,2808,99,1,540
168256,0.0003303276207667,2808,462,4,951
954694,8.255236014636075e-05,162,37,9,155
37197,8.723035876866474e-05,162,9,0,855
627026,0.0004042122036531,677,33,8,728
987481,8.255236014636075e-05,229,29,1,540
102750,0.0002426613531562,2808,369,0,1129
69986,0.0002166202623124,403,47,19,540
4451,9.961920904055496e-05,2808,462,1,951
987491,0.0001795089013485,2808,372,51,855
4458,0.0001082019575669,38,0,0,728
332141,0.0001453352071308,2808,99,53,540
921965,0.0001770141406143,2808,99,10,540
135543,9.243413614673367e-05,2808,372,4,855
102781,0.0001147155091779,406,82,1,540
856451,9.320106881114253e-05,2808,462,2,951
594309,0.0001115155014488,2808,369,0,1129
233862,0.000195344821989,406,23,15,796
70027,0.0001266223299046,2808,462,4,951
299429,8.681273689363947e-05,2808,462,3,951
758194,0.0001527223394809,229,17,13,245
889276,8.459415462681486e-05,406,23,0,796
758208,0.0005226797152432,2808,369,21,1129
954817,0.0001301910158393,229,37,7,855
4553,9.43656829550858e-05,677,82,0,796
790988,0.000138774412104,141,36,33,855
299471,0.000120394701984,2808,372,19,855
823762,0.0002793528556971,677,67,0,1129
3445208,0.0009063347859786,2808,10,0,204
332257,0.0002304767095977,2808,462,13,951
496097,9.8210413771912e-05,81,18,10,855
397794,0.0004701411593868,2808,110,0,728
987621,0.0001838178544079,2808,364,13,796
987643,9.414381732757148e-05,2808,462,0,951
2003453,0.0003551491638072,403,8,0,728
528895,8.255236014636075e-05,2808,462,1,951
2036252,0.0001978916609443,208,22,0,728
299567,8.255236014636075e-05,2808,462,1,951
627250,9.253810369620412e-05,229,27,3,1129
561715,0.0001606909720879,2808,462,7,951
397876,0.0001215247907601,677,99,3,540
102964,9.107639082970358e-05,2808,369,0,1129
397880,0.0002227290928081,2808,364,22,796
135740,0.0001087369388827,2808,110,0,728
102985,0.0003589322360362,162,9,16,855
463435,0.0001055359100783,2808,372,6,855
791120,0.0001475105335433,95,9,8,796
201297,0.0001708287005534,2808,364,3,796
954964,0.0001627513139054,2808,369,7,1129
660053,0.0003712080911009,2808,369,4,1129
922200,0.0001494835951329,2808,462,16,951
2527840,0.0004900585048564,2808,110,0,728
2855520,0.0001438835538847,2808,110,0,728
889449,8.255236014636075e-05,677,99,1,540
103033,0.0001349951334915,677,116,2,855
955009,8.255236014636075e-05,229,11,1,155
758402,0.0002572098937426,2808,369,0,1129
987777,0.0002011617231652,677,67,1,1129
627337,0.000115125490047,2808,99,8,540
299668,0.0003328620554833,677,82,9,796
529050,0.0006758700166769,2808,110,0,728
266916,9.790122824105078e-05,162,39,12,245
463527,0.0001798162090931,406,23,7,796
758444,0.000396663028759,2808,462,20,951
758453,0.0003175788801417,2808,462,14,951
660155,0.0001272414284729,208,22,0,728
922301,0.0002158158386788,2808,110,0,728
398020,0.0002470105841155,89,8,0,1129
234192,0.0001652485785903,2808,372,0,855
824022,0.0001451769107155,2808,99,88,540
594665,0.0001237710435252,677,116,52,855
496370,8.255236014636075e-05,208,31,1,951
4852,0.0003652946271527,229,23,13,951
758520,0.0002053398473581,2808,462,17,951
332536,0.0001026864894132,406,23,1,796
103162,0.0002705770279652,677,116,5,855
299776,0.0001647856965057,2808,462,2,951
3347207,0.0007647350263897,403,0,0,204
791308,0.0001077002379947,677,67,0,1129
987922,0.0001100705676981,89,22,2,951
660244,0.0001329976275306,2808,110,0,728
496405,0.0001362535056378,2808,99,22,540
791318,0.0003318721755993,406,59,7,855
37658,9.338743048478542e-05,28,5,24,855
922398,0.0002329816454418,2808,369,2,1129
1839912,8.255236014636075e-05,2808,110,1,728
463663,8.907101549502833e-05,208,61,0,1129
3085111,0.000763591909351,2808,10,0,204
2659130,8.255236014636075e-05,677,33,1,728
299840,8.255236014636075e-05,677,82,1,796
758601,9.671009391305936e-05,162,9,8,855
594765,0.0001165654891949,11,1,0,1129
234325,0.0001630167656598,403,43,47,855
4955,8.387772232176656e-05,2808,369,0,1129
3216219,0.0006519709176657,2808,10,0,204
332641,8.255236014636075e-05,95,30,1,855
37730,0.0002705447755553,2808,369,41,1129
758630,9.887089129701056e-05,2808,462,4,951
496487,0.000109777421568,2808,364,8,796
299882,0.0001221521322275,95,30,10,855
562030,9.891316152243442e-05,403,31,4,245
201593,0.0001219326439721,2808,462,0,951
758661,0.00010009485498,50,10,0,540
70534,0.0001433042710666,46,12,9,855
234374,9.911964856254838e-05,406,59,1,855
136075,9.754311749825726e-05,406,82,4,540
496525,0.0001547861624025,11,1,16,540
3117973,0.0002840023275182,2808,10,0,204
824219,8.255236014636075e-05,46,5,3,540
103324,0.0001912370796909,2808,462,5,951
37794,0.0001234848480915,229,37,2,855
3380137,0.0001163449802962,677,3,0,204
660401,8.48023243737209e-05,2808,372,9,855
398259,0.0001476450800099,2808,372,7,855
791480,8.255236014636075e-05,403,43,5,855
562105,0.000544426428369,2808,110,0,728
70586,0.0003479465278769,2808,369,0,1129
791483,0.0003108140614545,403,52,17,796
136124,0.0002418536000487,208,61,2,1129
201667,8.255236014636075e-05,89,22,1,951
201668,0.0005917583151937,2808,369,0,1129
201678,0.0001080919984916,406,82,6,540
2593754,0.0004040024041754,2808,10,0,204
562144,0.0002972887283387,2808,110,0,728
365542,9.010182167109444e-05,2808,462,1,951
37865,8.907101549502833e-05,229,37,3,855
300013,8.255236014636075e-05,406,82,1,540
201716,0.0002081939415371,403,49,0,1129
300024,0.0001733801165407,2808,364,9,796
234488,0.0001357676923077,403,43,11,855
168958,0.0001453206823822,677,99,8,540
300035,8.255236014636075e-05,2808,462,1,951
3511314,8.923613238826985e-05,677,3,0,204
103447,8.255236014636075e-05,2808,462,1,951
660507,0.0001172076335291,2808,372,27,855
201760,0.0001759983823804,406,59,20,855
168993,8.255236014636075e-05,2808,364,3,796
103460,0.0001092614993018,162,10,0,796
37931,8.916733415995255e-05,2808,462,0,951
70704,0.0004218392902054,141,12,0,1129
332852,9.004365421081473e-05,2808,99,4,540
791609,8.255236014636075e-05,208,22,1,728
70715,0.0001329068619978,2808,99,20,540
103484,0.0003526148991452,2808,462,10,951
627787,0.0001262416247339,403,8,0,728
922704,0.0003063385154795,2808,110,0,728
824406,0.0001405984273491,2808,369,0,1129
267354,0.0001191548105691,406,82,32,540
1545319,0.0002647674118765,677,33,0,728
922728,0.0002083566572829,2808,364,26,796
857203,0.0001196430952028,162,37,7,155
562304,0.000273892557303,2808,372,116,855
169088,0.0001087385081664,677,82,0,796
758920,8.255236014636075e-05,141,36,2,855
169099,0.0003048646230132,2808,462,3,951
70800,0.0001370458903854,2808,364,9,796
267411,8.255236014636075e-05,229,29,1,540
988307,0.0001151405731216,2808,110,0,728
234647,0.0001064806644247,677,67,2,1129
955544,0.0001549545911479,2808,364,4,796
595101,0.0001264104600284,2808,372,25,855
758943,0.0001236787784576,2808,372,7,855
2528416,0.0001486979453375,208,1,0,204
169124,0.0001126557488161,406,59,2,855
267435,8.255236014636075e-05,403,49,1,1129
38061,9.70661975868564e-05,2808,462,1,951
103600,0.0005244974416317,406,3,0,1129
791734,0.0003093168903703,2808,369,1,1129
726201,0.0001766209743263,2808,110,0,728
3052730,0.0001315132809117,2808,10,0,204
5307,0.0003831893446202,677,67,6,1129
922811,8.255236014636075e-05,162,37,1,540
2921660,9.737956980412193e-05,2808,10,0,204
3052733,0.0003623452693465,677,33,0,728
38100,8.255236014636075e-05,162,39,1,245
300245,0.000195960546503,2808,372,9,855
758999,0.0002874525095241,208,61,12,1129
988386,0.0001145670795476,406,82,8,540
3413218,0.0002048596214683,208,1,0,204
169189,0.0001150452371758,2808,369,0,1129
201958,9.023756483431513e-05,2808,462,1,951
169202,9.847010085644946e-05,95,7,23,245
5366,8.255236014636075e-05,229,29,1,540
759031,0.0001442188017254,2808,462,9,951
365821,9.000166166675334e-05,677,54,0,951
201983,0.0003586802586216,2808,369,5,1129
955647,8.255236014636075e-05,23,6,1,540
169228,8.255236014636075e-05,677,67,1,1129
3314964,0.0003918299729318,208,1,0,204
824599,0.0001107299988597,101,19,20,245
988440,0.0001848198153311,2808,372,60,855
398615,0.0001490287284785,406,82,7,540
169239,0.0001226813942146,208,61,4,1129
922911,0.0002072768413321,2808,369,9,1129
988448,0.0001037084054196,2808,110,0,728
202033,0.0001302873916212,403,52,1,796
955700,0.000185292486482,406,3,0,1129
988471,0.0003664334862117,38,7,6,951
5441,0.0004317402728674,2808,462,37,951
234844,0.000129998004211,2808,372,8,855
2495841,0.0001056499705295,2808,110,0,728
202084,0.0001246965483665,2808,110,0,728
169317,8.255236014636075e-05,2808,462,1,951
202089,0.0001276989921775,677,67,0,1129
988529,0.0001665423266747,2808,369,1,1129
333175,8.255236014636075e-05,677,99,4,540
5501,0.0002726373225596,2808,369,7,1129
333181,8.255236014636075e-05,2808,99,1,540
955773,9.30987470516749e-05,23,1,0,855
38291,8.255236014636075e-05,2808,364,1,796
759187,8.749298227222074e-05,677,67,0,1129
923033,0.0001646762346138,2808,364,20,796
38302,0.0001446595078079,2808,364,19,796
38321,0.0003449227659134,2808,369,0,1129
202162,0.0002318990776177,2808,369,0,1129
562615,0.0007334399612386,2808,110,0,728
759224,0.0001092406607805,403,52,2,796
923063,8.255236014636075e-05,208,61,1,1129
136640,0.0001872778558452,403,43,32,855
202187,8.459093666601993e-05,141,3,2,540
3020237,0.0005492398254716,208,1,0,204
792018,0.0002180491528281,2808,369,4,1129
988627,0.000154108882284,2808,369,2,1129
464348,0.0001149368379858,2808,369,0,1129
988638,0.000140870478868,2808,372,34,855
562663,0.0001023785230409,2808,372,1,855
497132,0.0001140064331387,229,37,13,855
988655,0.0002206572535604,2808,462,4,951
2823663,0.0001538815340189,677,33,0,728
792051,8.255236014636075e-05,46,3,1,1129
300534,0.0001019243563212,101,30,8,540
71166,0.0002585470501441,2808,369,0,1129
3413511,0.0001277675032841,677,3,1,204
2397707,9.107835095404772e-05,2808,110,0,728
857621,0.0003035680545906,2808,369,2,1129
955936,9.264644479538015e-05,2808,372,0,855
824866,9.097957774837804e-05,406,75,6,245
300578,0.0001111993923042,2808,110,0,728
3315236,0.0001668363639262,403,0,0,204
267814,0.0001126498220481,677,82,7,796
300583,0.0001496282767402,403,31,3,951
71209,0.00011612500687,2808,99,64,540
398892,9.397189481664766e-05,2808,462,0,951
824879,0.0001312007186867,406,82,0,540
169526,0.0001175390794127,141,19,9,951
398909,0.0001067493986011,406,10,0,951
824895,8.866488426130149e-05,2808,364,0,796
169536,9.675288841297292e-05,403,47,4,540
38466,0.0002578053925241,162,39,13,245
923208,0.0002265127345887,2808,110,0,728
2135629,0.0005448186818981,2808,110,0,728
366164,0.0001468435376706,677,116,13,855
497236,0.0001247943895876,677,67,1,1129
2397780,8.255236014636075e-05,2808,10,1,204
38490,0.000168095594126,2808,372,82,855
595559,8.255236014636075e-05,2808,372,1,855
202344,8.255236014636075e-05,677,82,1,796
169578,8.255236014636075e-05,229,23,2,951
792175,9.261705051898336e-05,406,75,14,245
300659,8.255236014636075e-05,229,11,4,155
497277,0.000112906392944,2808,110,0,728
792190,9.043740659951812e-05,677,116,0,855
2397826,0.0001035167269137,2808,110,0,728
333447,8.255236014636075e-05,677,82,2,796
333464,0.0003805553963605,2808,462,12,951
759454,0.0001731357572756,2808,369,0,1129
2365087,0.0004060747121408,208,22,1,728
235169,0.0002216078454308,2808,369,10,1129
562850,0.0004033673769731,2808,110,1,728
136871,0.0001649064442474,2808,364,14,796
71336,0.0001502635655866,162,39,12,245
38579,0.0003336873962071,2808,462,13,951
956088,0.0002521968742046,2808,369,0,1129
923323,0.0004684159586139,2808,369,3,1129
956093,8.255236014636075e-05,2808,364,1,796
890559,0.0002144255410473,2808,369,1,1129
759491,0.000225113024423,2808,462,12,951
923332,0.000118319606448,2808,110,0,728
825032,8.255236014636075e-05,406,43,3,155
300749,0.0002400441625783,403,49,2,1129
71373,8.255236014636075e-05,2808,369,1,1129
104147,8.255236014636075e-05,229,37,2,855
333539,0.0004229422130266,38,1,5,1129
628467,0.0006040029278344,2808,369,29,1129
923384,0.0001729752641196,2808,364,7,796
5882,9.31410804490142e-05,2808,372,71,855
825087,0.000199544994156,2808,462,10,951
1971972,8.879725520729065e-05,677,33,0,728
333573,8.255236014636075e-05,677,82,6,796
104217,0.0001351185111989,89,8,0,1129
792348,9.485181437669232e-05,677,82,0,796
857887,0.0001260305397426,2808,110,0,728
923432,9.834055826448574e-05,141,36,14,855
202545,0.0001439062632499,2808,364,11,796
792370,0.000178759305334,403,31,23,951
595768,0.0003409577709833,2808,369,3,1129
202554,8.255236014636075e-05,406,82,3,540
890683,0.0001161147338105,229,23,0,951
5953,0.0002492409607191,2808,372,68,855
333634,0.0001826431779274,95,30,20,855
169795,0.0003262465917474,2808,369,22,1129
366407,0.0001365447117174,2808,99,13,540
333643,0.0001176373498136,50,10,7,540
825168,8.617641884154514e-05,677,116,1,855
333648,0.0002151877604981,2808,369,0,1129
169818,0.0001067971817938,677,67,0,1129
628571,0.0001034515835154,229,3,0,728
5980,0.0001417414495292,162,10,5,796
890724,8.255236014636075e-05,677,116,1,855
